Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
542813,Nippon India Mutual Fund,NIEHSPA,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB10G4,-,Equity
542814,Nippon India Mutual Fund,NIEHSPB,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB11G2,-,Equity
542815,Nippon India Mutual Fund,NIEHSPC,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB12G0,-,Equity
542816,Nippon India Mutual Fund,NIEHSPF,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB15G3,-,Equity
542817,Nippon India Mutual Fund,NIEHSPI,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB17F1,-,Equity
542818,Nippon India Mutual Fund,NIEHSPK,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB18F9,-,Equity
542819,Nippon India Mutual Fund,NIEHSPM,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB19F7,-,Equity
542820,Nippon India Mutual Fund,NIEHSPN,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB19G5,-,Equity
542836,Nippon India Mutual Fund,NIESSPD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB15E8,-,Equity
542837,Nippon India Mutual Fund,NIESSPE,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,Active,B ,10,INF204KB11E7,-,Equity
542838,Nippon India Mutual Fund,NIESSPF,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB16E6,-,Equity
542839,Nippon India Mutual Fund,NIEHSPD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,Active,B ,10,INF204KB13G8,-,Equity
542840,Nippon India Mutual Fund,NIESSPH,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB12E5,-,Equity
542841,Nippon India Mutual Fund,NIEHSPE,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB14G6,-,Equity
542842,Nippon India Mutual Fund,NIESSPK,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB13F0,-,Equity
542843,Nippon India Mutual Fund,NIEHSPG,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,Active,B ,10,INF204KB16F3,-,Equity
542844,Nippon India Mutual Fund,NIEHSPH,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB16G1,-,Equity
542845,Nippon India Mutual Fund,NIEHSPJ,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB17G9,-,Equity
542846,Nippon India Mutual Fund,NIEHSPL,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,Active,B ,10,INF204KB18G7,-,Equity
542847,Nippon India Mutual Fund,NIESSPL,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,Active,B ,10,INF204KB19E0,-,Equity
542848,Nippon India Mutual Fund,NIESSPM,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB14F8,-,Equity
542849,Nippon India Mutual Fund,NIESSPN,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,Active,B ,10,INF204KB15F5,-,Equity
542852,Vishwaraj Sugar Industries Limited,VISHWARAJ,Vishwaraj Sugar Industries Ltd,Active,B ,10,INE430N01014,Sugar,Equity
542863,Aditya Birla Sun Life Mutual Fund,ABSLBANETF,ADITYA BIRLA SUN LIFE BANKING ETF,Active,B ,10,INF209KB1O58,-,Equity
542919,Artemis Medicare Services Limited,ARTEMISMED,Artemis Medicare Services Ltd,Active,B ,10,INE025R01013,Healthcare Services,Equity
542921,ICICI Prudential Mutual Fund,ICICIM150,ICICI Prudential Midcap 150 ETF,Active,B ,10,INF109KC1G82,-,Equity
542922,Mirae Asset Mutual Fund,MANXT50ETF,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),Active,B ,275,INF769K01FN2,-,Equity
542932,Birla Tyres Limited,BIRLATYRES,Birla Tyres Ltd,Active,B ,10,INE0AEJ01013,Auto Tyres & Rubber Products,Equity
542933,UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO,Universus Photo Imagings Ltd,Active,B ,10,INE03V001013,Photographic Products,Equity
543144,Nippon India Mutual Fund,08MPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB11T5,-,Equity
543145,Nippon India Mutual Fund,08ADR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB12S5,-,Equity
543146,Nippon India Mutual Fund,08MPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB12T3,-,Equity
543147,Nippon India Mutual Fund,08AMD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB13S3,-,Equity
543148,Nippon India Mutual Fund,08AMR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB14S1,-,Equity
543149,Nippon India Mutual Fund,08BPB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),Active,B ,10,INF204KB15S8,-,Equity
543150,Nippon India Mutual Fund,08GPG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),Active,B ,10,INF204KB16S6,-,Equity
543151,Nippon India Mutual Fund,08ABB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),Active,B ,10,INF204KB17R6,-,Equity
543152,Nippon India Mutual Fund,08QPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB17S4,-,Equity
543153,Nippon India Mutual Fund,08AGG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),Active,B ,10,INF204KB18R4,-,Equity
543154,Nippon India Mutual Fund,08QPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB18S2,-,Equity
543155,Nippon India Mutual Fund,08AQD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB19R2,-,Equity
543156,Nippon India Mutual Fund,08DPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB19S0,-,Equity
543168,Nippon India Mutual Fund,08AQR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB10S9,-,Equity
543169,Nippon India Mutual Fund,08DPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB10T7,-,Equity
543170,Nippon India Mutual Fund,08ADD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Active,B ,10,INF204KB11S7,-,Equity
543173,Nippon India Mutual Fund,11DPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,Active,B ,10,INF204KB14U7,-,Equity
543174,Nippon India Mutual Fund,11GPG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,Active,B ,10,INF204KB10U5,-,Equity
543175,Nippon India Mutual Fund,11MPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB15U4,-,Equity
543176,Nippon India Mutual Fund,11MPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,Active,B ,10,INF204KB16U2,-,Equity
543177,Nippon India Mutual Fund,11QPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB11U3,-,Equity
543178,Nippon India Mutual Fund,11QPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,Active,B ,10,INF204KB12U1,-,Equity
543179,Nippon India Mutual Fund,11ADD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB16T4,-,Equity
543180,Nippon India Mutual Fund,11ADR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,Active,B ,10,INF204KB17T2,-,Equity
543181,Nippon India Mutual Fund,11AGG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,Active,B ,10,INF204KB13T1,-,Equity
543182,Nippon India Mutual Fund,11AMD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB18T0,-,Equity
543183,Nippon India Mutual Fund,11AMR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,Active,B ,10,INF204KB19T8,-,Equity
543184,Nippon India Mutual Fund,11AQD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB14T9,-,Equity
543185,Nippon India Mutual Fund,11AQR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,Active,B ,10,INF204KB15T6,-,Equity
543186,Nippon India Mutual Fund,11DPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,Active,B ,10,INF204KB13U9,-,Equity
543210,Aarti Surfactants Limited,AARTISURF,Aarti Surfactants Ltd,Active,B ,10,INE09EO01013,Specialty Chemicals,Equity
543212,Borosil Limited,BOROLTD,Borosil Ltd,Active,B ,1,INE02PY01013,Houseware,Equity
543213,ROSSARI BIOTECH LIMITED,ROSSARI,Rossari Biotech Ltd,Active,B ,2,INE02A801020,Specialty Chemicals,Equity
543219,ICICI Prudential Mutual Fund,ICICIALPLV, ICICI Prudential Alpha Low Vol 30 ETF ,Active,B ,10,INF109KC1N59,-,Equity
543220,Max Healthcare Institute Limited,MAXHEALTH,Max Healthcare Institute Ltd,Active,B ,10,INE027H01010,Healthcare Facilities,Equity
543221,ICICI Prudential Mutual Fund,ICICITECH,ICICI Prudential IT ETF,Active,B ,10,INF109KC1N67,-,Equity
543223, Max India Limited,MAXINDIA,Max India Ltd,Active,B ,10,INE0CG601016,Holding Companies,Equity
543224,HDFC Mutual Fund,HBANKETF,HDFC Banking ETF,Active,B ,223.31,INF179KC1AN8,-,Equity
543226,UTI Mutual Fund,UTIBANKETF,UTI Bank Exchange Traded Fund (UTI Bank ETF),Active,B ,1,INF789F1AUV1,-,Equity
543227,Happiest Minds Technologies Limited,HAPPSTMNDS,Happiest Minds Technologies Ltd,Active,B ,2,INE419U01012,IT Consulting & Software,Equity
543228,Route Mobile Limited,ROUTE,Route Mobile Ltd,Active,B ,10,INE450U01017,Internet Software & Services,Equity
543232,Computer Age Management Services Limited,CAMS,Computer Age Management Services Ltd,Active,B ,10,INE596I01012,Other Financial Services,Equity
543233,Chemcon Speciality Chemicals Limited,CHEMCON,Chemcon Speciality Chemicals Ltd,Active,B ,10,INE03YM01018,Specialty Chemicals,Equity
543235,Angel Broking Limited,ANGELBRKG,Angel Broking Ltd,Active,B ,10,INE732I01013,Other Financial Services,Equity
543237,Mazagon Dock Shipbuilders Limited,MAZDOCK,Mazagon Dock Shipbuilders Ltd,Active,B ,10,INE249Z01012,Defence,Equity
543238,UTI Asset Management Company Limited,UTIAMC,UTI Asset Management Company Ltd,Active,B ,10,INE094J01016,Asset Management Cos.,Equity
543240,Likhitha Infrastructure Limited,LIKHITHA,Likhitha Infrastructure Ltd,Active,B ,10,INE060901019,Construction & Engineering,Equity
543242,Hemisphere Properties India Limited,HEMIPROP,Hemisphere Properties India Ltd,Active,B ,10,INE0AJG01018,Realty,Equity
543243,Equitas Small Finance Bank Limited,EQUITASBNK,Equitas Small Finance Bank Ltd,Active,B ,10,INE063P01018,Banks,Equity
543245, Gland Pharma Limited,GLAND,Gland Pharma Ltd,Active,B ,1,INE068V01023,Pharmaceuticals,Equity
543246,Mirae Asset Mutual Fund,MAESGETF,Mirae Asset ESG Sector Leaders ETF,Active,B ,17.5,INF769K01GS9,-,Equity
543248,Burger King India Limited,BURGERKING,Burger King India Ltd,Active,B ,10,INE07T201019,Restaurants,Equity
543251,Ravinder Heights Limited,RVHL,Ravinder Heights Ltd,Active,B ,1,INE09E501017,Realty,Equity
543252,Fairchem Organics Limited,FAIRCHEMOR,Fairchem Organics Ltd,Active,B ,10,INE0DNW01011,Commodity Chemicals,Equity
543253,Mrs. Bectors Food Specialities Limited,BECTORFOOD,Mrs. Bectors Food Specialities Ltd,Active,B ,10,INE495P01012,Packaged Foods,Equity
543254,Antony Waste Handling Cell Limited,AWHCL,Antony Waste Handling Cell Ltd,Active,B ,5,INE01BK01022,Misc.Commercial Services,Equity
543255,Nippon India Mutual Fund,INFRABEES,NIPPON INDIA ETF INFRA BeES,Active,B ,10,INF732E01268,-,Equity
543257,Indian Railway Finance Corporation,IRFC,Indian Railway Finance Corporation Ltd,Active,B ,10,INE053F01010,Finance (including NBFCs),Equity
543258,Indigo Paints Limited,INDIGOPNTS,Indigo Paints Ltd,Active,B ,10,INE09VQ01012,Furniture-Furnishing-Paints,Equity
543259,Home First Finance Company India Limited,HOMEFIRST,Home First Finance Company India Ltd,Active,B ,2,INE481N01025,Housing Finance ,Equity
543260,STOVE KRAFT LIMITED,STOVEKRAFT,Stove Kraft Ltd,Active,B ,10,INE00IN01015,Household Appliances,Equity
543263,SMC Global Securities Limited,SMCGLOBAL,SMC Global Securities Ltd,Active,B ,2,INE103C01036,Other Financial Services,Equity
543264,Nureca Limited,NURECA,Nureca Ltd,Active,B ,10,INE0DSF01015,Healthcare Supplies,Equity
543265,RailTel Corporation of India Limited,RAILTEL,RailTel Corporation of India Ltd,Active,B ,10,INE0DD101019,Telecom Services,Equity
543266,Heranba Industries Limited,HERANBA,Heranba Industries Ltd,Active,B ,10,INE694N01015,Agrochemicals,Equity
543268,DRC Systems India Limited,DRCSYSTEMS,DRC Systems India Ltd,Active,B ,10,INE03RS01019,IT Consulting & Software,Equity
543270,MTAR Technologies Limited,MTARTECH,MTAR Technologies Ltd,Active,B ,10,INE864I01014,Industrial Machinery,Equity
543271,Jubilant Ingrevia Limited,JUBLINGREA,Jubilant Ingrevia Ltd,Active,B ,1,INE0BY001018,Specialty Chemicals,Equity
543272,Easy Trip Planners Limited,EASEMYTRIP,Easy Trip Planners Ltd,Active,B ,2,INE07O001018,Travel Support Services,Equity
543275,Anupam Rasayan India Limited,ANURAS,Anupam Rasayan India Ltd,Active,B ,10,INE930P01018,Specialty Chemicals,Equity
543276,Craftsman Automation Limited,CRAFTSMAN,Craftsman Automation Ltd,Active,B ,5,INE00LO01017,Industrial Machinery,Equity
543277,Laxmi Organic Industries Limited,LXCHEM,Laxmi Organic Industries Ltd,Active,B ,2,INE576O01020,Specialty Chemicals,Equity
543278,Kalyan Jewellers India Limited,KALYANKJIL,Kalyan Jewellers India Ltd,Active,B ,10,INE303R01014,Other Apparels & Accessories,Equity
543279,Suryoday Small Finance Bank Limited,SURYODAY,Suryoday Small Finance Bank Ltd,Active,B ,10,INE428Q01011,Banks,Equity
543280,Nazara Technologies Limited,NAZARA,Nazara Technologies Ltd,Active,B ,4,INE418L01021,IT Software Products,Equity
543281,Suvidhaa Infoserve Limited,SUVIDHAA,Suvidhaa Infoserve Ltd,Active,B ,1,INE018401013,Internet Software & Services,Equity
543283,BARBEQUE-NATION HOSPITALITY LIMITED,BARBEQUE,Barbeque-Nation Hospitality Ltd,Active,B ,5,INE382M01027,Restaurants,Equity
543287,Macrotech Developers Limited,LODHA,Macrotech Developers Ltd,Active,B ,10,INE670K01029,Realty,Equity
543288,Deep Industries Limited,DEEPIND,Deep Industries Ltd,Active,B ,10,INE0FHS01016,Integrated Oil & Gas,Equity
543291,Mirae Asset Mutual Fund,MAFANG,Mirae Asset NYSE FANG+ ETF,Active,B ,40,INF769K01HF4,-,Equity
543292,ICICI Prudential Mutual Fund,ICICIPHARM,ICICI Prudential Healthcare ETF,Active,B ,10,INF109KC1Q72,-,Equity
543298,Vineet Laboratories Limited,VINEETLAB,Vineet Laboratories Ltd,Active,B ,10,INE505Y01010,Pharmaceuticals,Equity
543299,Shyam Metalics and Energy Limited,SHYAMMETL,Shyam Metalics and Energy Ltd,Active,B ,10,INE810G01011,Iron & Steel/Interm.Products,Equity
543300,Sona BLW Precision Forgings Limited,SONACOMS,Sona BLW Precision Forgings Ltd,Active,B ,10,INE073K01018,Auto Parts & Equipment,Equity
543306,Dodla Dairy Limited,DODLA,Dodla Dairy Ltd,Active,B ,10,INE021O01019,Packaged Foods,Equity
543308,Krishna Institute of Medical Sciences Limited,KIMS,Krishna Institute of Medical Sciences Ltd,Active,B ,10,INE967H01017,Healthcare Facilities,Equity
543311,India Pesticides Limited,IPL,India Pesticides Ltd,Active,B ,1,INE0D6701023,Agrochemicals,Equity
543317,G R Infraprojects Limited,GRINFRA,G R Infraprojects Ltd,Active,B ,5,INE201P01022,Construction & Engineering,Equity
543318,Clean Science and Technology Limited,CLEAN,Clean Science and Technology Ltd,Active,B ,1,INE227W01023,Specialty Chemicals,Equity
543320,Zomato Limited,ZOMATO,Zomato Ltd,Active,B ,1,INE758T01015,Internet & Catalogue Retail,Equity
543321,Tatva Chintan Pharma Chem Limited,TATVA,Tatva Chintan Pharma Chem Ltd,Active,B ,10,INE0GK401011,Specialty Chemicals,Equity
543322,Glenmark Life Sciences Limited,GLS,Glenmark Life Sciences Ltd,Active,B ,2,INE03Q201024,Pharmaceuticals,Equity
543323,Mirae Asset Mutual Fund,MAFSETF,Mirae Asset Nifty Financial Services ETF,Active,B ,10,INF769K01HI8,-,Equity
543325,Rolex Rings Limited,ROLEXRINGS,Rolex Rings Ltd,Active,B ,10,INE645S01016,Auto Parts & Equipment,Equity
543326,ICICI Prudential Mutual Fund,ICICIFMCG,ICICI Prudential FMCG ETF,Active,B ,10,INF109KC1R48,-,Equity
555555,ICICI Prudential Mutual Fund,ICICISENSX,ICICI Prudential Sensex ETF,Active,B ,10,INF346A01034,Other Financial Services,Equity
570002,Future Enterprises Limited,FELDVR,Future Enterprises Ltd_DVR,Active,B ,2,IN9623B01058,Department Stores,Equity
570004,"Jain Irrigation Systems Ltd.,",JISLDVREQS,JAIN IRRIGATION SYSTEMS LTD.,Active,B ,2,IN9175A01010,Plastic Products,Equity
590003,Karur Vysya Bank Ltd.,KARURVYSYA,KARUR VYSYA BANK LTD.,Active,B ,2,INE036D01028,Banks,Equity
590006,Amrutanjan Health Care Limited,AMRUTANJAN,AMRUTANJAN HEALTH CARE LTD.-$,Active,B ,1,INE098F01031,Pharmaceuticals,Equity
590013,Xpro India Ltd.,XPROINDIA,XPRO INDIA LTD.,Active,B ,10,INE445C01015,Commodity Chemicals,Equity
590018,Hisar Metal Industries Ltd.,HISARMET,HISAR METAL INDUSTRIES LTD.-$,Active,B ,10,INE598C01011,Iron & Steel/Interm.Products,Equity
590021,Bharat Rasayan Limited,BHARATRAS,BHARAT RASAYAN LTD.,Active,B ,10,INE838B01013,Agrochemicals,Equity
590022,Eastern Silk Industries Limited,EASTSILK,EASTERN SILK INDUSTRIES LTD.,Active,B ,2,INE962C01027,Textiles,Equity
590024,Fertilizers and Chemicals Travancore Limited,FACT,FERTILIZERS & CHEMICALS TRAVANCORE LTD.,Active,B ,10,INE188A01015,Fertilizers,Equity
590025,Ginni Filaments Ltd.,GINNIFILA,GINNI FILAMENTS LTD.,Active,B ,10,INE424C01010,Textiles,Equity
590030,Southern Petrochemical Industries Corporation Limited,SPIC,SOUTHERN PETROCHEMICALS LTD.,Active,B ,10,INE147A01011,Fertilizers,Equity
590031,De Nora India Limited,DENORA,DE NORA INDIA LTD.,Active,B ,10,INE244A01016,Other Industrial Goods,Equity
590051,Saksoft Limited,SAKSOFT,SAKSOFT LTD.,Active,B ,10,INE667G01015,IT Software Products,Equity
590056,Salona Cotspin Ltd.,SALONACOT,SALONA COTSPIN LTD.,Active,B ,10,INE498E01010,Textiles,Equity
590062,The Andhra Sugars Ltd.,ANDHRSUGAR,ANDHRA SUGARS LTD.,Active,B ,10,INE715B01013,Commodity Chemicals,Equity
590065,INDIA MOTOR PARTS & ACCESSORIES LTD,IMPAL,INDIA MOTOR PARTS & ACCESSORIES LTD.,Active,B ,10,INE547E01014,Comm.Trading  & Distribution,Equity
590066,K.C.P. LTD,KCP,K.C.P.LTD.,Active,B ,1,INE805C01028,Cement & Cement Products,Equity
590070,RADAAN MEDIAWORKS (I) LIMITED,RADAAN,RADAAN MEDIAWORKS (I) LTD.,Active,B ,2,INE874F01027,Movies & Entertainment,Equity
590071,SUNDARAM FINANCE LTD,SUNDARMFIN,SUNDARAM FINANCE LTD.,Active,B ,10,INE660A01013,Finance (including NBFCs),Equity
590072,SUNDARAM BRAKE LININGS LTD,SUNDRMBRAK,SUNDARAM BRAKE LININGS LTD.,Active,B ,10,INE073D01013,Auto Parts & Equipment,Equity
590073,WHEELS INDIA LTD,WHEELS,WHEELS INDIA LTD.,Active,B ,10,INE715A01015,Auto Parts & Equipment,Equity
590078,Maithan Alloys Limited,MAITHANALL,MAITHAN ALLOYS LTD.,Active,B ,10,INE683C01011,Iron & Steel/Interm.Products,Equity
590086,Orissa Minerals Development Company Limited,ORISSAMINE,ORISSA MINERALS DEVELOPMENT COMPANY LTD.,Active,B ,1,INE725E01024,Mining,Equity
590103,Reliance Mutual Fund-Permitted,NIFTYBEES,NIPPON INDIA ETF NIFTY BEES,Active,B ,1,INF204KB14I2,Other Financial Services,Equity
590104,Reliance Mutual Fund-Permitted,JUNIORBEES,NIPPON INDIA ETF JUNIOR BEES,Active,B ,1.25,INF732E01045,Other Financial Services,Equity
590106,Reliance Mutual Fund-Permitted,BANKBEES,NIPPON INDIA ETF BANK BEES,Active,B ,1,INF204KB15I9,Other Financial Services,Equity
590107,Kotak Mahindra Mutual Fund - Permitted,KOTAKPSUBK,KOTAK MAHINDRA MUTUAL FUND - KOTAK PSU BANK ETF,Active,B ,10,INF373I01023,Other Financial Services,Equity
590108,Reliance Mutual Fund-Permitted,PSUBNKBEES,NIPPON INDIA ETF PSU BANK BEES,Active,B ,1,INF204KB16I7,Other Financial Services,Equity
590109,Reliance Mutual Fund-Permitted,SHARIABEES,NIPPON INDIA ETF SHARIAH BEES,Active,B ,10,INF732E01128,Other Financial Services,Equity
590110,Quantum Mutual Fund,QNIFTY,QUANTUM MUTUAL FUND - QUANTUM INDEX FUND ETF,Active,B ,10,INF082J01028,Other Financial Services,Equity
